,Press release,,Origin,,Sampling date,Item,,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,Facility that conducted  the analysis,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,,
6774,Iwate,"27 February,2012",Iwate,Ichinoseki City (Satetsu River) (inland waters),"19 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,240,Not detectable,,Japan Chemical Analysis Center,240,ND,f,f,
6775,Iwate,"27 February,2012",Iwate,"Rikuzen-takata
City
(Yahagi River)
(inland waters)","15 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,225,Not detectable,,Private inspection facility,225,ND,f,f,
6958,Fukushima,"29 February,2012",Fukushima,Tanakura Town ('Kuji River) (inland waters),"26 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,300,Not detectable,,"Fukushima Agricultural Technology
Centre",300,ND,f,f,
6959,Fukushima,"29 February,2012",Fukushima,Shirakawa City (Abukuma River) (inland waters),"19 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,147,Not detectable,,"Fukushima Agricultural Technology
Centre",147,ND,f,f,
7044,Ibaraki,"2 March,2012",Ibaraki,Tashi Town (Kuji River) (inland waters),"24 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,50,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",50,ND,f,f,
7264,Tochigi,"8 March,2012",Tochigi,Kanuma City (Omoi River) (inland waters),"22 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",102.9,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",102.9,ND,f,f,
7380,Gunma,"13 March,2012",Gunma,Ueno Village (Kanna River) (inland waters),"20 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",3.5,,Not detectable,,Japan Chemical Analysis Center,3.5,ND,f,f,
7381,Gunma,"13 March,2012",Gunma,Kawaba Village (Usune River) (inland waters),"22 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",56,,Not detectable,,Japan Chemical Analysis Center,56,ND,f,f,
7382,Gunma,"13 March,2012",Gunma,Maebashi City (Tonegawa River) (inland waters),"7 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",36,,Not detectable,,Japan Chemical Analysis Center,36,ND,f,f,
7461,Fukushima,"14 March,2012",Fukushima,Tanakura Town (Kuji River) (inland waters),"11 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,99,Not detectable,,"Fukushima Agricultural Technology
Centre",99,ND,f,f,
7462,Fukushima,"14 March,2012",Fukushima,Tanakura Town (Shirako River) (inland waters),"11 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,192,Not detectable,,"Fukushima Agricultural Technology
Centre",192,ND,f,f,
7550,Ibaraki,"14 March,2012",Ibaraki,Daigo Town (Kuji River) (inland waters),"5 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,33,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",33,ND,f,f,
7575,Tochigi,"16 March,2012",Tochigi,"Nasu-karasuyama
City
(Nakagawa River)
(inland waters)","9 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",66.8,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",66.8,ND,f,f,
7576,Tochigi,"16 March,2012",Tochigi,Utsunomiya City (Kinugawa River) (inland waters),"9 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",49.8,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",49.8,ND,f,f,
7577,Tochigi,"16 March,2012",Tochigi,Kanuma City (Omoi River) (inland waters),"12 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",41.2,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",41.2,ND,f,f,
7602,Gunma,"16 March,2012",Gunma,Takayama Village (Nakuta River) (inland waters),"15 February,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,334,Not detectable,,Gunma Agricultural Technology Center,334,ND,f,f,
7641,Iwate,"19 March,2012",Iwate,Iwaizumi Town (Omoto River) (inland waters),"9 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7642,Iwate,"19 March,2012",Iwate,"Morioka City
(Shizukuishi
River)","7 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",43,,Not detectable,,Japan Chemical Analysis Center,43,ND,f,f,
7643,Iwate,"19 March,2012",Iwate,Tono City (Kogarase River) (inland waters),"9 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",28,,Not detectable,,Japan Chemical Analysis Center,28,ND,f,f,
7644,Iwate,"19 March,2012",Iwate,Kitakata City (Wagagawa River) (inland waters),"5 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",41,,Not detectable,,Japan Chemical Analysis Center,41,ND,f,f,
7645,Iwate,"19 March,2012",Iwate,Kanesaki Town (Kurosawa River) (inland waters),"4 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",148,,Not detectable,,Japan Chemical Analysis Center,148,ND,f,f,
7646,Iwate,"19 March,2012",Iwate,Kamaishi City (Uozumai River) (inland waters),"6 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",90,,Not detectable,,Private inspection facility,90,ND,f,f,
8162,Fukushima,"28 March,2012",Fukushima,"Aizu-wakamatsu
City
(Agagawa River)
(inland waters)","18 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,11,Not detectable,,"Fukushima Agricultural Technology
Centre",11,ND,f,f,
8163,Fukushima,"28 March,2012",Fukushima,"Kita-shiobara Village (Hibara Lake)
(inland waters)","23 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,570,Not detectable,,"Fukushima Agricultural Technology
Centre",570,ND,f,f,
8214,Iwate,"27 March,2012",Iwate,Sumita Town (Kesen River) (inland waters),"21 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",151,,Not detectable,,Private inspection facility,151,ND,f,f,
8215,Iwate,"27 March,2012",Iwate,Ichinoseki City (Satetsu River) (inland waters),"18 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",176,,Not detectable,,Private inspection facility,176,ND,f,f,
8216,Iwate,"27 March,2012",Iwate,Ichinoseki City (ogawa River) (inland waters),"16 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",189,,Not detectable,,Private inspection facility,189,ND,f,f,
8217,Iwate,"27 March,2012",Iwate,Ichinoseki City (Tsuyagawa River) (inland waters),"15 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",66,,Not detectable,,Private inspection facility,66,ND,f,f,
8233,Tochigi,"28 March,2012",Tochigi,Knuma City (Araigawa River) (inland waters),"21 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",71.3,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",71.3,ND,f,f,
8251,Tochigi,"28 March,2012",Tochigi,Kanuma City (Omoi River) (inland waters),"22 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",88.2,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",88.2,ND,f,f,
8329,Ibaraki,"28 March,2012",Ibaraki,Offshore Hitachi-ota City (Satogawa River),"21 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,62,Not detectable,,Private inspection facility,62,ND,f,f,
8382,Tochigi,"30 March,2012",Tochigi,Kanuma City (Arai River) (inland waters),"28 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",22,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",22,ND,f,f,
8392,Tochigi,"30 March,2012",Tochigi,Kanuma City (Omoi River) (inland waters),"28 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,68.3,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",68.3,ND,f,f,
8396,Iwate,"30 March,2012",Iwate,"Ofunato City
(Morigawa River)
'(inrand waters)","27 March,2012",_______,"Japanese dace(wild)
(Tribolodon  hakonensis)",,96,Not detectable,,Japan Chemical Analysis Center,96,ND,f,f,
267,Fukushima,"13 May, 2011",Fukushima,"Hanawa Town
(inland waters)","8 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,85,Not detectable,,Japan Chemical Analysis  Center,85,ND,f,f,
268,Fukushima,"13 May, 2011",Fukushima,"Furudono Town
(inland waters)","8 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,156,Not detectable,,Japan Chemical Analysis  Center,156,ND,f,f,
327,Fukushima,"19 May, 2011",Fukushima,"Kitashiobara
Village
(inland waters)","15 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,40,Not detectable,,Japan Chemical Analysis  Center,40,ND,f,f,
328,Fukushima,"19 May, 2011",Fukushima,"Inawashiro Town
(inland waters)","16 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,117,Not detectable,,Japan Chemical Analysis  Center,117,ND,f,f,
405,Fukushima,"26 May, 2011",Fukushima,Fukushima City (Surikami River) (inland waters),"20 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",800,,Not detectable,,Japan Chemical Analysis  Center,800,ND,f,f,
408,Fukushima,"26 May, 2011",Fukushima,Dadami Town (Dagokura Lake) (inland waters),"18 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
410,Fukushima,"26 May, 2011",Fukushima,"Inawashiro Town, Koriyama City and Aizuwakamatsu City
(Inawashiro Lake) (inland waters)","21 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",42,,Not detectable,,Japan Chemical Analysis  Center,42,ND,f,f,
471,Fukushima,"2 June, 2011",Fukushima,Kaneyama Town (Nojiri River) (inland waters),"22 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,75,Not detectable,,Japan Chemical Analysis  Center,75,ND,f,f,
477,Fukushima,"2 June, 2011",Fukushima,Shirakawa City (Abukuma River) (inland waters),"28 May, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,430,Not detectable,,Japan Chemical Analysis  Center,430,ND,f,f,
563,Fukushima,"9 June, 2011",Fukushima,Fukushima City (Abukuma River) (inland waters),"1 June, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,880,Not detectable,,Japan Chemical Analysis  Center,880,ND,f,f,
564,Fukushima,"9 June, 2011",Fukushima,Motomiya City (Abukuma River) (inland waters),"4 June, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,330,Not detectable,,Japan Chemical Analysis  Center,330,ND,f,f,
565,Fukushima,"9 June, 2011",Fukushima,Shimogo Town (Agagawa River) (inland waters),"5 June, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,36,Not detectable,,Japan Chemical Analysis  Center,36,ND,f,f,
643,Fukushima,"16 June, 2011",Fukushima,Minami-soma City (Mano River) (inland waters),"10 June, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,"2,500",Not detectable,,Japan Chemical Analysis  Center,2500,ND,f,f,
832,Fukushima,"29 June, 2011",Fukushima,Motomiya City (Abukuma River) (inland waters),"21 June, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,260,Not detectable,,"Fukushima Agricultural Technology
Centre",260,ND,f,f,
838,Fukushima,"29 June, 2011",Fukushima,Minami-aizu Town (Agagawa River) (inland waters),"22 June, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,72,Not detectable,,"Fukushima Agricultural Technology
Centre",72,ND,f,f,
910,Fukushima,"6 July, 2011",Fukushima,Nishi-aizu Town (Agagawa River) (inland waters),"2 July, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,210,Not detectable,,"Fukushima Agricultural Technology
Centre",210,ND,f,f,
914,Fukushima,"6 July, 2011",Fukushima,Kitakata City (Agagawa River) (inland waters),"2 July, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,103,Not detectable,,"Fukushima Agricultural Technology
Centre",103,ND,f,f,
919,Fukushima,"6 July, 2011",Fukushima,"Aizu-wakamatsu
City
(Agagawa River)
(inland waters)","2 July, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,53,Not detectable,,"Fukushima Agricultural Technology
Centre",53,ND,f,f,
1034,Fukushima,"13 July, 2011",Fukushima,Tadami Town (Tagokura Lake) (inland waters),"7 July, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1197,Fukushima,"27 July, 2011",Fukushima,Koriyama City (Aga River) (inland waters),"22 July, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,80,Not detectable,,"Fukushima Agricultural Technology
Centre",80,ND,f,f,
1205,Fukushima,"27 July, 2011",Fukushima,Shimogo Town (Agagawa River) (inland waters),"24 July, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,36,Not detectable,,"Fukushima Agricultural Technology
Centre",36,ND,f,f,
1211,Fukushima,"27 July, 2011",Fukushima,Hinoemata Village (Agagawa River) (inland waters),"22 July, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,95,Not detectable,,"Fukushima Agricultural Technology
Centre",95,ND,f,f,
1589,Fukushima,"24 August, 2011",Fukushima,Nishi-aizu Town (Agagawa River) (inland waters),"19 August, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,132,Not detectable,,"Fukushima Agricultural Technology
Centre",132,ND,f,f,
1590,Fukushima,"24 August, 2011",Fukushima,Nishi-aizu Town (Agagawa River) (inland waters),"21 August, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,135,Not detectable,,"Fukushima Agricultural Technology
Centre",135,ND,f,f,
1594,Fukushima,"24 August, 2011",Fukushima,Kitakata City (Agagawa River) (inland waters),"20 August, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,86,Not detectable,,"Fukushima Agricultural Technology
Centre",86,ND,f,f,
1597,Fukushima,"24 August, 2011",Fukushima,Aizu-misato Town (Agagawa River) (inland waters),"22 August, 2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,63,Not detectable,,"Fukushima Agricultural Technology
Centre",63,ND,f,f,
1803,Fukushima,"7 September,2011",Fukushima,Yanaizu Town (Agagawa River) (inland waters),"4 September,2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,88,Not detectable,,"Fukushima Agricultural Technology
Centre",88,ND,f,f,
1851,Gunma,"12 September,2011",Gunma,"Maebashi City (Akagi-onuma Lake)
(inland waters)","9 September,2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,741,Not detectable,,Private inspection facility,741,ND,f,f,
1997,Fukushima,"14 September,2011",Fukusima,Kitakata City (Agagawa River) (inland waters),"10 September,2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,67,Not detectable,,"Fukushima Agricultural Technology
Centre",67,ND,f,f,
2002,Fukushima,"14 September,2011",Fukusima,"Aizu-wakamatsu
City
(Agagawa River)
(inland waters)","10 September,2011",_______,"Japanese dace(wild)
(Tribolodon hakonensis)",,39,Not detectable,,"Fukushima Agricultural Technology
Centre",39,ND,f,f,
8381,Tochigi,"30 March,2012",Tochigi,"Kanuma City
(inland waters)","22 March,2012",_______,"Japanese dace
(farmed)
(Tribolodon  hakonensis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
492,Nagano,"3 June, 2011",Nagano,"Saku City
(inland waters)","1 June, 2011",_______,"Japanese dace
(farmed)
(Tribolodon hakonensis)",Not detectable,,Not detectable,,"Nagano Environmental Conservation
Research Institute",ND,ND,f,f,
470,Fukushima,"2 June, 2011",Fukushima,Kitashiobara Village (Onogawa Lake) (inland waters),"30 May, 2011","_______
____","Signal crayfish
(Pacifastacus leniusculus)",,290,Not detectable,,Japan Chemical Analysis  Center,290,ND,f,c,
834,Fukushima,"29 June, 2011",Fukushima,Inawashiro Town (Akimoto Lake) (inland waters),"27 June, 2011","_______
____","Signal crayfish
(Pacifastacus leniusculus)",,207,Not detectable,,"Fukushima Agricultural Technology
Centre",207,ND,f,c,
655,Ibaraki,"16 June, 2011",Ibaraki,Kasumigaura (Nishiura) (inland waters),"15 June, 2011",_______,"Japanese eel(wild)
(Anguilla japonica)",,21,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",21,ND,f,f,
657,Ibaraki,"16 June, 2011",Ibaraki,Kasumigaura (Kitaura) (inland waters),"15 June, 2011",_______,"Japanese eel(wild)
(Anguilla japonica)",,55,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",55,ND,f,f,
1195,Fukushima,"27 July, 2011",Fukushima,Date City (Abukuma River) (inland waters),"15 July, 2011",_______,"Japanese eel(wild)
(Anguilla japonica)",,143,Not detectable,,"Fukushima Agricultural Technology
Centre",143,ND,f,f,
1198,Fukushima,"27 July, 2011",Fukushima,Koriyama City (Inawashiro Lake) (inland waters),"21 July, 2011",_______,"Japanese eel(wild)
(Anguilla japonica)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
2556,Chiba,"6 October,2011",Chiba,Katori City (Tone River) (inland waters),"5 October,2011",_______,"Japanese eel(wild)
(Anguilla japonica)",,48.3,Not detectable,,Tokyo Quarantine Station,48.3,ND,f,f,
3945,Fukushima,"16 November ,2011",Fukushima,Iwaki City (Natsui River) (inland waters),"29 October,2011",_______,"Japanese eel(wild)
(Anguilla japonica)",,114,Not detectable,,"Fukushima Agricultural Technology
Centre",114,ND,f,f,
7957,Ibaraki,"23 March,2012",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"16 March,2012",_______,"Japanese eel(wild)
(Anguilla japonica)",104,,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",104,ND,f,f,
1818,Niigata,"8 September,2011",Niigata,"Itoigawa City
(inland waters)","7 September,2011",_______,"Japanese eel(farmed)
(Anguilla japonica)",Not detectable,,Not detectable,,"Niigata Prefecture Radiation
Monitoring Center",ND,ND,f,f,
4963,Miyagi,"21 December,2011",Miyagi,Tome City (Izunuma Lake) (inland waters),"14 December,2011",______,"Black bass
(Micropterus salmoides)",,66,Not detectable,,Tohoku University,66,ND,f,f,
1345,Gunma,"5 August, 2011",Gunma,"Kawaba Village
(inland waters)","2 August, 2011","___________
____",Ginhikari (selectively bred rainbow trout) (Oncorhynchus mykiss ),Not detectable,,Not detectable,,Japan Inspection Association of Food and Food Industry Environment,ND,ND,f,f,
7361,Gunma,"12 March,2012",Gunma,"Kawaba Village
(inland waters)","1 March,2012","___________
____",Ginhikari (selectively bred rainbow trout) (Oncorhynchus mykiss ),Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7370,Gunma,"12 March,2012",Gunma,"Kawaba Village
(inland waters)","6 March,2012","___________
____",Ginhikari (selectively bred rainbow trout) (Oncorhynchus mykiss ),Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
7374,Gunma,"12 March,2012",Gunma,"Higashi-agatsuma
Town
(inland waters)","6 March,2012","___________
____",Ginhikari (selectively bred rainbow trout) (Oncorhynchus mykiss ),Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
2956,Fukushima,"19 October,2011",Fukushima,"Aizu-sakashita
Town
(Agagawa River)
(inland waters)","16 October,2011",________,"Silver crucian carp(wild)
(Carassius  langsdorfii)",,120,Not detectable,,"Fukushima Agricultural Technology
Centre",120,ND,f,f,
